dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
DEU,FD,ELC,1.5072,1.5282,1.5464,1.5326,1.5544,1.5647,1.5929,1.603,1.6307,1.6062,1.5847,1.5847
GRC,FD,ELC,0.1853,0.2301,0.1901,0.1817,0.1871,0.1593,0.1205,0.0893,0.131,0.1477,0.1555,0.1555
HUN,FD,ELC,0.117,0.1181,0.205,0.1939,0.1794,0.1927,0.2042,0.211,0.2164,0.2348,0.2339,0.2339
NSI,FD,ELC,0.4686,0.4604,0.46,0.4844,0.4958,0.5056,0.5108,0.5265,0.5327,0.527,0.546,0.546
IND,FD,ELC,1.2878,1.5107,1.4719,1.6642,1.7889,1.8571,2.0791,2.145,5.3601,6.2663,5.9297,5.9297
IDN,FD,ELC,0.0121708333333333,0.0126625,0.0131458333333333,0.0135458333333333,0.0140375,0.01475,0.0158,0.01675,0.0180708333333333,0.0184666666666667,0.0167458333333333,0.0167458333333333
IRN,FD,ELC,0.0547333333333333,0.0565333333333333,0.0596833333333333,0.0764333333333333,0.0836833333333333,0.0825833333333333,0.0855833333333333,0.0877666666666667,0.0922166666666667,0.0929833333333333,0.0914833333333333,0.0914833333333333
IRL,FD,ELC,0.1145,0.1221,0.1257,0.1182,0.1333,0.131,0.1301,0.1404,0.134,0.136,0.1273,0.1273
ISR,FD,ELC,0.1061,0.105,0.1105,0.1453,0.1676,0.1404,0.1482,0.1426,0.1542,0.138,0.139,0.139
ITA,FD,ELC,1.0998,1.0851,1.0372,1.028,1.0296,1.0447,1.0466,1.0675,1.0778,1.1573,1.232,1.232
JPN,FD,ELC,2.1788,2.0618,2.1036,2.24,2.1415,2.1919,2.2043,2.1314,2.1893,2.1702,2.0817,2.0817
KOR,FD,ELC,0.0121708333333333,0.0126625,0.0131458333333333,0.0135458333333333,0.0140375,0.01475,0.0158,0.01675,0.0180708333333333,0.0184666666666667,0.0167458333333333,0.0167458333333333
LVA,FD,ELC,0.0251,0.0252,0.0222,0.0275,0.0241,0.0239,0.0238,0.0248,0.0244,0.024,0.0242,0.0242
LTU,FD,ELC,0.0469,0.0519,0.052,0.0565,0.0587,0.06,0.0627,0.0676,0.0657,0.0665,0.0671,0.0671
LUX,FD,ELC,0.0125,0.0144,0.0133,0.0123,0.0185,0.0136,0.0152,0.0128,0.0069,0.0067,0.0066,0.0066
MLT,FD,ELC,0.0051,0.0051,0.005,0.0049,0.0052,0.0053,0.0052,0.0059,0.0061,0.0063,0.006,0.006
MEX,FD,ELC,0.1498,0.1462,0.1653,0.1669,0.1723,0.1796,0.1965,0.1991,0.2094,0.2183,0.2183,0.2183
MAR,FD,ELC,0.0688,0.0743,0.0796,0.1305,0.135,0.1377,0.1418,0.1498,0.1529,0.1575,0.148,0.148
NLD,FD,ELC,0.548,0.5525,0.5423,0.532,0.5451,0.5335,0.5732,0.5845,0.5781,0.5763,0.5751,0.5751
NGA,FD,ELC,0.0102823529411765,0.0110823529411765,0.0121411764705882,0.0128176470588235,0.0132117647058824,0.0139,0.0133529411764706,0.0131764705882353,0.0135058823529412,0.0150294117647059,0.0161,0.0161
POL,FD,ELC,0.4375,0.4385,0.4653,0.4845,0.494,0.5366,0.5605,0.5813,0.6328,0.6467,0.639,0.639
PRT,FD,ELC,0.1638,0.1606,0.1505,0.1519,0.1596,0.1594,0.1657,0.1699,0.1748,0.1795,0.1738,0.1738
ROU,FD,ELC,0.1343,0.1367,0.1419,0.1439,0.1521,0.1569,0.1606,0.1623,0.1645,0.164,0.1596,0.1596
RUS,FD,ELC,1.4278,1.4614,1.4912,1.4452,1.3161,1.3136,1.3591,1.5066,1.3839,1.4284,1.4284,1.4284
SAU,FD,ELC,0.0547333333333333,0.0565333333333333,0.0596833333333333,0.0764333333333333,0.0836833333333333,0.0825833333333333,0.0855833333333333,0.0877666666666667,0.0922166666666667,0.0929833333333333,0.0914833333333333,0.0914833333333333
SVK,FD,ELC,0.041,0.0374,0.0445,0.0433,0.0488,0.0462,0.0461,0.041,0.0421,0.0487,0.0415,0.0415
SVN,FD,ELC,0.0237,0.0237,0.0236,0.0229,0.0242,0.0249,0.0246,0.0258,0.0236,0.0245,0.024,0.024
ZAF,FD,ELC,0.0636,0.0624,0.0623,0.0619,0.0615,0.0642,0.0648,0.0636,0.0644,0.0634,0.0634,0.0634
ESP,FD,ELC,0.9006,0.8257,0.8146,0.8017,0.9377,0.9428,0.957,0.9065,0.8595,0.9154,0.8468,0.8468
SWE,FD,ELC,0.2215,0.2146,0.2116,0.2064,0.2109,0.2077,0.2072,0.2061,0.2041,0.2055,0.2041,0.2041
TUN,FD,ELC,0.0507,0.0537,0.0565,0.0582,0.0619,0.0671,0.0658,0.0668,0.0728,0.0766,0.0763,0.0763
TUR,FD,ELC,0.4412,0.5393,0.545,0.564,0.5679,0.6106,0.6381,0.6435,0.6712,0.6602,0.7566,0.7566
GBR,FD,ELC,0.9907,0.9737,0.9578,0.9531,0.9154,0.9269,0.9426,0.9509,1.016,0.9866,0.9359,0.9359
USA,FD,ELC,6.6457,6.6242,6.6272,6.3861,6.3686,6.662,6.9311,6.8346,6.8839,6.673,6.6664,6.6664
RAS,EN,HCL,0,0,0,0,0,0,0.230266666666667,0.0601333333333334,0.0557333333333333,0.0625166666666667,0,0
RWO,EN,HCL,0.0729625,0.0543625,0.0796,0.0737,0.087975,0.07005,0.0455625,0.040325,0.0382875,0.0397125,0.005775,0.005775
REU,EN,HCL,0.00848571428571429,0.0098,0.00741428571428571,0.00481428571428571,0.00244285714285714,0.0036,0.0029,0.00248571428571429,0.00695714285714286,0.00335714285714286,0.00175714285714286,0.00175714285714286
REP,EN,HCL,0.0120875,0.0095875,0.0141,0.0154,0.014225,0.01275,0.0063875,0.005675,0.0053625,0.0051375,0.001925,0.001925
RAF,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
RLA,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
ARG,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
OCE,EN,HCL,0.0019,0,0.001,0,0.0124,0.0018,0.0157,0.0041,0.0038,0.0042625,0,0
AUT,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
BEL,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
BRA,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
BGR,EN,HCL,7e-04,7e-04,7e-04,7e-04,0,0,0,1e-04,1e-04,1e-04,0,0
CAN,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
CHA,EN,HCL,14.9872,16.3228,15.7572,16.7036,18.9208,18.2136,16.8548,15.494,13.7352,13.4948,13.318,13.318
HRV,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
CYP,EN,HCL,9e-04,0.00118125,0.001065625,0.00114375,0.00078125,0.000925,0.00103125,0.00135625,0.001453125,0.0012,0.0011625,0.001078125
CZE,EN,HCL,0.0024,0.0024,0.0033,0.0031,0.0021,0.0019,0.0031,0.0033,0.0035,0.0024,0.0025,0.0025
DNK,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
EGY,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
EST,EN,HCL,0,4e-04,0,0,0,0,0,0,5e-04,3e-04,0,0
FIN,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
FRA,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
DEU,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
GRC,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
HUN,EN,HCL,0.0038,0.0035,0.003,0.0049,0.0046,0.0045,0.0042,0.0033,0.0043,0.0043,0.0036,0.0036
NSI,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
IND,EN,HCL,0.1243,0.2239,0.1974,0.2287,0.153,0.0894,0.0946,0.0866,0.1446,0.106,0.0976,0
IDN,EN,HCL,0,0,0,0,0,0,0.00523333333333333,0.00136666666666667,0.00126666666666667,0.00142083333333333,0,0
IRN,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
IRL,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
ISR,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
ITA,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
JPN,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
KOR,EN,HCL,0,0,0,0,0,0,0.00523333333333333,0.00136666666666667,0.00126666666666667,0.00142083333333333,0,0
LVA,EN,HCL,6e-04,6e-04,6e-04,6e-04,6e-04,0,0,2e-04,3e-04,2e-04,1e-04,0
LTU,EN,HCL,0,6e-04,0,0,0,0,0,3e-04,3e-04,2e-04,1e-04,0
LUX,EN,HCL,0.0051,0.0041,0.0046,0.0032,0.0035,0.0031,0.0036,0.0026,0.0027,0.0024,0.0027,0.0027
MLT,EN,HCL,9e-04,0.00118125,0.001065625,0.00114375,0.00078125,0.000925,0.00103125,0.00135625,0.001453125,0.0012,0.0011625,0.001078125
MEX,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
MAR,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
NLD,EN,HCL,0,0,0.0014,0.0014,0.0014,0.0013,0.0013,0.0013,0.0012,0.001,0.001,0.001
NGA,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
POL,EN,HCL,0.0137,0.0211,0.0159,0.0187,0.008,0.0146,0.0171,0.029,0.0303,0.0241,0.0243,0.0243
PRT,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
ROU,EN,HCL,0,0,8e-04,2e-04,4e-04,4e-04,5e-04,2e-04,2e-04,3e-04,4e-04,4e-04
RUS,EN,HCL,0.053,0.0429,0.0693,0.0918,0.0664,0.0679,0.023,0.0203,0.0184,0.0142,0.0142,0.0142
SAU,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
SVK,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
SVN,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
ESP,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
SWE,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
TUN,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
TUR,EN,HCL,0,0,0.0013,0,0,0.0019,0.0012,0,0.0262,0.0013,7e-04,7e-04
GBR,EN,HCL,0.0025,0.0044,0.0038,0.0038,0.0044,0.0038,0.0032,0.0031,0.0031,0.0031,0.0025,0
USA,EN,HCL,0,0,0,0,0,0,0,0,0,0,0,0
RAS,EN,GDO,0.340723076923077,0.419803846153846,0.755034615384616,0.83905,0.879915384615385,1.03585769230769,1.13559615384615,2.78500769230769,2.77616153846154,2.83098846153846,2.70291153846154,2.70291153846154
RWO,EN,GDO,0.465233333333333,0.341666666666667,0.306077777777778,0.344622222222222,0.488333333333333,2.22655555555556,2.71455555555556,0.793922222222222,0.8105,1.07798888888889,1.07405555555556,1.07405555555556
REU,EN,GDO,0.41958,0.438146666666667,0.40924,0.393753333333333,0.307833333333333,0.303573333333333,0.16896,0.1957,0.21884,0.226726666666667,0.284406666666667,0.284406666666667
REP,EN,GDO,1.43915555555556,1.45525555555556,0.886647222222222,0.891266666666667,1.063125,1.34725277777778,1.33777777777778,1.84746111111111,2.00176111111111,2.07217222222222,1.87318333333333,1.87318333333333
RAF,EN,GDO,1.56365,1.43055714285714,1.53045238095238,1.72497380952381,1.75374047619048,1.49685714285714,1.37261666666667,1.28451904761905,1.25139761904762,1.40053571428572,1.27369523809524,1.27369523809524
RLA,EN,GDO,0.451933333333333,0.449533333333333,0.466375,0.720233333333334,0.749575,0.747025,0.5562,0.78895,0.767916666666667,0.756516666666667,0.706083333333333,0.706083333333333
ARG,EN,GDO,0.0138888888888889,0.0135222222222222,0.0140916666666667,0.0192888888888889,0.019525,0.019775,0.0162333333333333,0.0205166666666667,0.0186277777777778,0.0184277777777778,0.0174388888888889,0.0174388888888889
OCE,EN,GDO,0.607961538461538,0.615026923076923,0.642342307692308,0.62885,0.625507692307692,0.632803846153846,0.795873076923077,0.956853846153846,1.01863076923077,1.01531923076923,0.972180769230769,0.972180769230769
AUT,EN,GDO,0.3169,0.323,0.3226,0.2091,0.1781,0.1798,0.1624,0.1851,0.1943,0.1953,0.174,0.174
BEL,EN,GDO,0.0397,0.0376,0.0397,0.0438,0.0366,0.056,0.057,0.0624,0.064,0.0632,0.058,0.058
BRA,EN,GDO,0.0138888888888889,0.0135222222222222,0.0140916666666667,0.0192888888888889,0.019525,0.019775,0.0162333333333333,0.0205166666666667,0.0186277777777778,0.0184277777777778,0.0174388888888889,0.0174388888888889
BGR,EN,GDO,0.0212,0.0232,0.0162,0.0202,0.0253,0.0273,0.0192,0.0179,0.021,0.024,0.0287,0.0287
CAN,EN,GDO,1.1233,1.2668,1.3105,1.3004,1.2393,1.627,1.9037,2.0126,2.0269,2.036,1.7511,1.7511
CHA,EN,GDO,20,21.1588,21.1344,22.7256,22.5216,22.6724,22.9012,24.3192,22.1696,21.6352,20.56,20.56
HRV,EN,GDO,0.1112,0.1071,0.1,0.0969,0.0867,0.0867,0.0836,0.0826,0.0906,0.096,0.0977,0.0977
CYP,EN,GDO,0,0,0.0051,0.0051,0.0061,0.0062,0.0072,0.0091,0.0073,0.0085,0.0079,0.0079
CZE,EN,GDO,0.0493,0.0503,0.0472,0.0441,0.0452,0.0472,0.0544,0.0462,0.0451,0.0431,0.0349,0.0349
DNK,EN,GDO,0.1275,0.1285,0.1112,0.1112,0.1101,0.1128,0.1181,0.1274,0.1296,0.1216,0.1334,0.1334
EGY,EN,GDO,0.0986,0.10015,0.0599833333333333,0.0630833333333333,0.0710166666666667,0.07895,0.0799833333333333,0.128316666666667,0.133666666666667,0.1298,0.114533333333333,0.114533333333333
EST,EN,GDO,0.0212,0.0333,0.0323,0.0293,0.0303,0.0273,0.0344,0.0263,0.0323,0.0285,0.0313,0.0313
FIN,EN,GDO,0.3321,0.33,0.3311,0.3467,0.3374,0.2957,0.2975,0.3449,0.3571,0.3572,0.3696,0.3696
FRA,EN,GDO,0.5759,0.9453,0.9249,0.929,0.9107,0.8995,0.8711,0.898,0.8795,0.9062,0.8506,0.8506
DEU,EN,GDO,0,0,0,0,0,0,0,0,1.2274,1.2714,1.2837,1.2837
GRC,EN,GDO,0.1119,0.0733,0.0438,0.0651,0.0946,0.0936,0.0834,0.0707,0.0637,0.0343,0.0274,0.0274
HUN,EN,GDO,0.015,0.0762,0.0712,0.0782,0.1093,0.1194,0.1414,0.1455,0.1875,0.1742,0.1875,0.1875
NSI,EN,GDO,0.3194,0.3041,0.3557,0.3951,0.3614,0.3569,0.3392,0.3701,0.3771,0.3151,0.3181,0.3181
IND,EN,GDO,0.3796,0.4426,0.3299,0.0755,0.1448,0.3196,0.3485,0.4649,0.5402,0.6465,0.8187,0.8187
IDN,EN,GDO,0.2782,0.3651,0.4861,0.4592,0.4147,0.5047,0.271,0.2473,0.1838,0.1288,0.1288,0.1288
IRN,EN,GDO,0.0986,0.10015,0.0599833333333333,0.0630833333333333,0.0710166666666667,0.07895,0.0799833333333333,0.128316666666667,0.133666666666667,0.1298,0.114533333333333,0.114533333333333
IRL,EN,GDO,0.0306,0.0255,0.0249,0.0254,0.0292,0.0301,0.0372,0.0439,0.0484,0.0511,0.0464,0.0464
ISR,EN,GDO,0.0986,0.10015,0.0599833333333333,0.0630833333333333,0.0710166666666667,0.07895,0.0799833333333333,0.128316666666667,0.133666666666667,0.1298,0.114533333333333,0.114533333333333
ITA,EN,GDO,0.0509,0.0397,0.0315,0.0315,0.0305,0.0214,0.0203,0.0315,0.0193,0.0184,0.006,0.006
JPN,EN,GDO,0.8537,1.2597,1.281,1.0908,1.0541,1.1772,1.2495,1.3073,1.3046,1.1678,1.1692,1.1692
KOR,EN,GDO,0.0137538461538462,0.0174423076923077,0.0275807692307692,0.02885,0.0287692307692308,0.0342346153846154,0.0312576923076923,0.0673846153846154,0.0657769230769231,0.0657730769230769,0.0629269230769231,0.0629269230769231
LVA,EN,GDO,0.0122,0.0213,0.0244,0.0183,0.0152,0.0152,0.0152,0.0139,0.0119,0.0086,0.0089,0.0089
LTU,EN,GDO,0.0103,0.0113,0.0134,0.0113,0.0113,0.0092,0.0082,0.0096,0.0098,0.0103,0.0079,0.0079
LUX,EN,GDO,0.0027,0.0018,0.0018,0.0024,0.0012,0.0012,0.0021,0.0047,0.0056,0.0064,0.0059,0.0059
MLT,EN,GDO,0,0,0,0.001,0.001,0.001,0.001,8e-04,8e-04,0.0025,0.0035,0.0035
MEX,EN,GDO,0.2564,0.2401,0.2523,0.2635,0.2462,0.2615,0.2717,0.2574,0.1821,0.1833,0.1833,0.1833
MAR,EN,GDO,0,0,0,0.0424,0.0424,0.0445,0.0466,0.0489,0.0503,0.0525,0.0462,0.0462
NLD,EN,GDO,0.3704,0.3972,0.3642,0.4117,0.423,0.3977,0.407,0.4272,0.4313,0.4421,0.4553,0.4553
NGA,EN,GDO,0.0021,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0
POL,EN,GDO,0.0848,0.0745,0.0579,0.0341,0.0321,0.0288,0.0298,0.0373,0.0323,0.0444,0.0508,0.0508
PRT,EN,GDO,0.1417,0.1294,0.0883,0.0657,0.0657,0.0791,0.0626,0.0672,0.0655,0.0623,0.0662,0.0662
ROU,EN,GDO,0.152,0.2047,0.2139,0.1845,0.1824,0.2199,0.2027,0.2031,0.2025,0.2083,0.2316,0.2316
RUS,EN,GDO,0.642,0.2442,0.2116,0.2045,0.8293,1.0704,0.6034,0.6116,1.462,2.6039,2.6039,2.6039
SAU,EN,GDO,0.0986,0.10015,0.0599833333333333,0.0630833333333333,0.0710166666666667,0.07895,0.0799833333333333,0.128316666666667,0.133666666666667,0.1298,0.114533333333333,0.114533333333333
SVK,EN,GDO,0.0071,0.0081,0.0061,0.005,0.007,0.005,0.003,0.004,0.006,0,0.006,0.006
SVN,EN,GDO,0.0254,0.0203,0.0203,0.0183,0.0163,0.0173,0.0193,0.0198,0.0176,0.0194,0.0207,0.0207
ZAF,EN,GDO,0.1989,0.1958,0.1968,0.2327,0.1199,0.1025,0.0923,0.111,0.1108,0.1284,0.1284,0.1284
ESP,EN,GDO,0.0626,0.0493,0.1037,0.1489,0.1962,0.3153,0.3328,0.4149,0.4601,0.5166,0.4683,0.4683
SWE,EN,GDO,0.1809,0.1837,0.1806,0.1813,0.1746,0.1758,0.1706,0.1415,0.1444,0.1451,0.1384,0.1384
TUN,EN,GDO,0.0986,0.10015,0.0599833333333333,0.0630833333333333,0.0710166666666667,0.07895,0.0799833333333333,0.128316666666667,0.133666666666667,0.1298,0.114533333333333,0.114533333333333
TUR,EN,GDO,0,0,0,0,0,0.1498,0.1387,0.0808,0.0353,0.0144,0.0139,0.0139
GBR,EN,GDO,0.117,0.1302,0.1445,0.1465,0.1577,0.1628,0.1832,0.1977,0.1919,0.1974,0.2028,0.2028
USA,EN,GDO,0,5.8191,5.8679,6.1355,6.1172,6.1355,6.3604,7.2898,9.3605,9.4286,11.5618,11.5618
RAS,EN,NGS,0,0,0,0,0,0,0.20185,0.0441833333333333,0.0397833333333333,0.0441833333333333,0,0
RWO,EN,NGS,0.3304,0.2393,0.7934375,0.78615,1.43975,0.926675,1.45155,1.6381375,1.8110125,1.4933625,1.50175,1.50175
REU,EN,NGS,0.0922153846153846,0.139138461538462,0.129007692307692,0.123446153846154,0.0986384615384615,0.115261538461538,0.135946153846154,0.147907692307692,0.155984615384615,0.0981846153846154,0.104330769230769,0.104330769230769
REP,EN,NGS,3.7939,3.3137,3.4649125,3.83599230769231,0.360826923076923,0.308140384615384,0.482873076923077,0.540243269230769,0.600060576923077,0.499779807692308,0.496865384615385,0.496865384615385
RAF,EN,NGS,0.9252,0.8133,0.8051,0.897,0.0045,0.0036,0.0036,0.0036,0.0054,0.0054,0.00548,0.00548
RLA,EN,NGS,0,0,0,0.00725769230769231,0.00902307692307693,0.000784615384615385,0.00627692307692307,0.0882692307692308,0.0878769230769231,0.101607692307692,0.102784615384615,0.102784615384615
ARG,EN,NGS,0,0,0,0.000142307692307692,0.000176923076923077,1.53846153846154e-05,0.000123076923076923,0.00173076923076923,0.00172307692307692,0.00199230769230769,0.00201538461538462,0.00201538461538462
OCE,EN,NGS,0.0627,0.0624,0.0615,0.0676,0.0725,0.0721,0.0854625,0.0727125,0.0784125,0.0638125,0.0579,0.0579
AUT,EN,NGS,0.043,0.0433,0.0441,0.0394,0.034,0.0281,0.0309,0.0288,0.0332,0.0305,0.047,0.047
BEL,EN,NGS,0.0487,0.057,0.0588,0.0725,0.0545,0.0557,0.0592,0.0556,0.0543,0.0495,0.0468,0.0468
BRA,EN,NGS,0,0,0,0.000142307692307692,0.000176923076923077,1.53846153846154e-05,0.000123076923076923,0.00173076923076923,0.00172307692307692,0.00199230769230769,0.00201538461538462,0.00201538461538462
BGR,EN,NGS,0.0073,0.0102,0.013,0.0148,0.0176,0.0265,0.0139,0.0132,0.0202,0.0241,0.0217,0.0217
CAN,EN,NGS,0.3974,0.3621,0.3717,0.375,0.3761,0.3789,0.397,0.4003,0.4386,0.4358,0.4281,0.4281
CHA,EN,NGS,0.3884,0.428,0.4224,0.6624,0.6288,0.7228,0.6524,0.602,0.8328,0.94,0.8832,0.8832
HRV,EN,NGS,0.0586967741935484,0.0603193548387097,0.0804935483870968,0.0818645161290323,0.0795096774193548,0.0678516129032258,0.0709870967741935,0.0725258064516129,0.0567677419354839,0.0787967741935484,0.0715709677419355,0.0715709677419355
CYP,EN,NGS,0.0586967741935484,0.0603193548387097,0.0804935483870968,0.0818645161290323,0.0795096774193548,0.0678516129032258,0.0709870967741935,0.0725258064516129,0.0567677419354839,0.0787967741935484,0.0715709677419355,0.0715709677419355
CZE,EN,NGS,0.0765,0.0598,0.0658,0.0792,0.0716,0.0844,0.088,0.0819,0.0753,0.0619,0.0517,0.0517
DNK,EN,NGS,0.0093,0.0143,0.0142,0.0129,0.0112,0.0101,0.0074,0.0082,0.0072,0.0073,0.008,0.008
EGY,EN,NGS,0.3084,0.2711,0.268366666666667,0.299,0.0015,0.0012,0.0012,0.0012,0.0018,0.0018,0.0015,0.0015
EST,EN,NGS,0.0036,0.0039,0.0048,0.0047,0.0053,0.0063,0.0073,0.0071,0.0063,0.0044,0.0037,0.0037
FIN,EN,NGS,0,0,0,0,0,0,0,0,0,0,0,0
FRA,EN,NGS,0.3608,0.152,0.1493,0.1558,0.1529,0.1882,0.2106,0.1728,0.1895,0.1914,0.1708,0.1708
DEU,EN,NGS,0.5212,0.5102,0.5246,0.4526,0.5169,0.4986,0.5023,0.5226,0,0.6131,0.6173,0.6173
GRC,EN,NGS,0,0,0,0,0,0,0,0.0121,0.0157,0.0177,0.0063,0.0063
HUN,EN,NGS,0.0175,0.0175,0.011,0.0588,0.0446,0.0414,0.0447,0.0485,0.0526,0.0509,0.0479,0.0479
NSI,EN,NGS,0.0156,0.0147,0.0187,0.0192,0.0191,0.015,0.0173,0.0192,0.0191,0.0242,0.0201,0.0201
IND,EN,NGS,0.0445592972064356,0.0409790182502201,0.0525848320059233,0.0565767109581366,0.0352783118546386,0.0313622868806532,0.0418723431371568,0.0443560516806078,0.0460991458133221,0.0431879585484538,0.0420741711358361,0.0420741711358361
IDN,EN,NGS,0,0,0,0,0,0,0.0045875,0.00100416666666667,0.000904166666666667,0.00100416666666667,0,0
IRN,EN,NGS,0.3084,0.2711,0.268366666666667,0.299,0.0015,0.0012,0.0012,0.0012,0.0018,0.0018,0.0015,0.0015
IRL,EN,NGS,0.0066,0.0107,0.0123,0.0126,0.0142,0.015,0.0162,0.0168,0.0185,0.0195,0.0178,0.0178
ISR,EN,NGS,0.3084,0.2711,0.268366666666667,0.299,0.0015,0.0012,0.0012,0.0012,0.0018,0.0018,0.0015,0.0015
ITA,EN,NGS,0,0.2513,0.2257,0.2173,0.2127,0.2106,0.2171,0.2289,0.2153,0.2104,0.2058,0.2058
JPN,EN,NGS,0.0709,0.0766,0.0992,0.056,0.0624,0.0589,0.0621,0.0571,0.0573,0.056,0.0534,0.0534
KOR,EN,NGS,0,0,0,0,0,0,0.0045875,0.00100416666666667,0.000904166666666667,0.00100416666666667,0,0
LVA,EN,NGS,0.0112,0.0121,0.0169,0.0107,0.0097,0.0103,0.0082,0.006,0.0071,0.0065,0.0077,0.0077
LTU,EN,NGS,0.012,0.0112,0.0117,0.0122,0.0112,0.0114,0.0124,0.0146,0.0147,0.0144,0.017,0.017
LUX,EN,NGS,0.0022,0.003,0.0027,0.0032,0.0038,0.0042,0.0049,0.0051,0.0031,0.0027,0.0025,0.0025
MLT,EN,NGS,0.0586967741935484,0.0603193548387097,0.0804935483870968,0.0818645161290323,0.0795096774193548,0.0678516129032258,0.0709870967741935,0.0725258064516129,0.0567677419354839,0.0787967741935484,0.0715709677419355,0.0715709677419355
MEX,EN,NGS,0,0,0,0,0,0,0,0,0,0,0,0
MAR,EN,NGS,0.3084,0.2711,0.268366666666667,0.299,0.0015,0.0012,0.0012,0.0012,0.0018,0.0018,0.0015,0.0015
NLD,EN,NGS,0.1318,0.1067,0.1196,0.1207,0.0973,0.1021,0.0981,0.1147,0.1179,0.0931,0.0824,0.0824
NGA,EN,NGS,0,0,0,0,0,0,0,0,0,0,2e-05,2e-05
POL,EN,NGS,0.0434,0.0349,0.0402,0.0358,0.0291,0.0265,0.0308,0.0345,0.0303,0.0235,0.0232,0.0232
PRT,EN,NGS,0.0092,0.011,0.0122,0.0177,0.0131,0.0145,0.0152,0.0154,0.0136,0.014,0.0174,0.0174
ROU,EN,NGS,0.0993,0.1192,0.1011,0.099,0.0866,0.075,0.0626,0.0634,0.0524,0.0795,0.0797,0.0797
RUS,EN,NGS,0.6325,0.3649,1.8433,1.8999,2.2963,2.2609,3.6724,4.0997,4.5054,3.7184,3.7184,3.7184
SAU,EN,NGS,0.3084,0.2711,0.268366666666667,0.299,0.0015,0.0012,0.0012,0.0012,0.0018,0.0018,0.0015,0.0015
SVK,EN,NGS,0.0263,0.0318,0.0203,0.016,0.0126,0.0148,0.0179,0.0155,0.0167,0.0143,0.0148,0.0148
SVN,EN,NGS,0.0052,0.0052,0.0095,0.004,0.0044,0.0045,0.004,0.0048,0.0061,0.0083,0.0104,0.0104
ZAF,EN,NGS,0,0,0,0,0,0,0,0,0,0,2e-05,2e-05
ESP,EN,NGS,0.1503,0.1716,0.812,0.864,0.8372,0.3351,0.3948,0.3961,0.4175,0.4972,0.3326,0.3326
SWE,EN,NGS,4e-04,4e-04,4e-04,4e-04,0,0,0,2e-04,2e-04,2e-04,2e-04,2e-04
TUN,EN,NGS,0.3084,0.2711,0.268366666666667,0.299,0.0015,0.0012,0.0012,0.0012,0.0018,0.0018,0.0015,0.0015
TUR,EN,NGS,0.1188,0.3226,0.3111,0.3411,0.2649,0.2964,0.4509,0.503,0.5368,0.2873,0.3228,0.3228
GBR,EN,NGS,0.2338,0.2326,0.2251,0.2335,0.2243,0.3401,0.3541,0.3815,0.3921,0.4083,0.386,0.386
USA,EN,NGS,0.3766,0.3486,0.3737,0.3823,0.4035,0.3042,0.3345,0.3054,0.3179,0.2467,0.2928,0.2928
RAS,EN,BMSWAS,0,0,0,0,0,0,0,0,0,0,0,0
RWO,EN,BMSWAS,0.01524,0.01476,0.012,0.0114,0.00912,0.00816,0.00804,0.00876,0.00804,0.01356,0.01284,0.01284
REU,EN,BMSWAS,0.0242153846153846,0.0227769230769231,0.0268692307692308,0.0233,0.0203538461538461,0.0207846153846154,0.0212615384615385,0.0214923076923077,0.0205846153846154,0.0221615384615385,0.0217,0.0217
