* description: Enerdata; Consumption
* unit: 1
* origin: calcOutput(type = "Consumption", aggregate = FALSE, file = "agriculture.csv", subtype = "agriculture") (madrat 3.3.6 | mrprom 0.1.0)
* creation date: Thu Aug  3 13:08:00 2023
dummy,dummy,Total_energy_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_final_energy_consumption_of_residential_tertiary_agriculture_with_climatic_corrections.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heating_oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture.Mtoe,Kerosene_final_consumption_of_residential_tertiary_agriculture.Mtoe,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture.Mtoe,Gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Natural_gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Electricity_final_consumption_of_residential_tertiary_agriculture.Mtoe,Coal_and_lignite_final_consumption_of_residential_tertiary_agriculture.Mtoe,Coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Bituminous_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Sub-situminous_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe,Lignite_final_consumption_of_residential_tertiary_agriculture.Mtoe,Peat_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heat_final_consumption_of_residential_tertiary_agriculture.Mtoe,Biomass_final_consumption_of_residential_tertiary_agriculture.Mtoe,Fire_wood_final_consumption_of_residential_tertiary_agriculture.Mtoe,Industrial_waste_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_energy_final_consumption_of_agriculture.Mtoe,Oil_final_consumption_of_agriculture.Mtoe,Diesel_heating_oil_final_consumption_of_agriculture.Mtoe,Gas_final_consumption_of_agriculture.Mtoe,Natural_gas_final_consumption_of_agriculture.Mtoe,Electricity_final_consumption_of_agriculture.Mtoe,Coal_and_lignite_final_consumption_of_agriculture.Mtoe,Biomass_final_consumption_of_agriculture.Mtoe,Industrial_waste_final_consumption_of_agriculture.Mtoe,Total_energy_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Diesel_heating_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Natural_gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Coal_and_lignite_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Heat_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Biomass_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Industrial_waste_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Oil_final_consumption_of_residential_tertiary_agriculture.Mt,Oil_products_final_consumption_of_residential_services_agriculture.Mt,Oil_products_final_consumption_of_agriculture.Mt,Oil_products_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,Motor_gasoline_consumption_of_agriculture.Mt,Heating_oil_final_consumption_of_residential_tertiary_agriculture.Mt,Diesel_heating_oil_final_consumption_of_agriculture.Mt,Diesel_heating_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture.Mt,Heavy_fuel_oil_final_consumption_of_agriculture.Mt,Heavy_fuel_oil_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_agriculture.Mt,LPG_(liquified_petroleum_gas)_final_consumption_of_residential_services_agriculture_-_unspecified.Mt,Kerosene_final_consumption_of_residential_tertiary_agriculture.Mt,Kerosene_final_consumption_of_agriculture.Mt,Lignite_final_consumption_of_residential_tertiary_agriculture.Mt,Natural_gas_final_consumption_of_residential_tertiary_agriculture.mcm,Natural_gas_final_consumption_of_agriculture.mcm,Natural_gas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.mcm,Peat_final_consumption_of_residential_tertiary_agriculture.Mt,Heat_final_consumption_of_residential_tertiary_agriculture.PJ,Heat_final_consumption_of_residential_tertiary_agriculture_-_unspecified.PJ,Share_of_agriculture_sector_in_oil_products_consumption.%,Share_of_agriculture_in_gas_consumption.%,Share_of_agriculture_in_electricity_consumption.%,Share_of_agriculture_in_coal_consumption.%,Share_of_agriculture_in_final_consumption.%,Share_of_coal_and_lignite_in_agriculture_consumption.%,Share_of_oil_in_agriculture_consumption.%,Share_of_gas_in_agriculture_consumption.%,Share_of_electricity_in_agriculture_consumption.%,Share_of_biomass_in_agriculture_consumption.%,Electricity_final_consumption_of_residential_tertiary_agriculture.GWh,Electricity_final_consumption_of_agriculture.GWh,Manufactured_gas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Municipal_waste_final_consumption_of_residential_tertiary_agriculture.Mtoe,Biogas_final_consumption_of_residential_tertiary_agriculture.Mtoe,Heat_final_consumption_of_agriculture.Mtoe,Municipal_waste_final_consumption_of_agriculture.Mtoe,Biogas_final_consumption_of_agriculture.Mtoe,Electricity_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Municipal_waste_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Biogas_final_consumption_of_residential_tertiary_agriculture_-_unspecified.Mtoe,Manufactured_gas_final_consumption_of_residential_tertiary_agriculture.mcm,Share_of_heat_in_agriculture_consumption.%,Manufactured_gas_consumption_of_agriculture.mcm,Oil_products_final_consumption_of_residential_tertiary_agriculture.Mtoe,Total_coal_final_consumption_of_residential_tertiary_agriculture.Mtoe
y1993,SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,SOM,0.7449,NA,0.0291,0,0,0.0291,0,0,0,0.0223,0,0,NA,NA,0,0,0,0.6935,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284,0.0284,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0.0284,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291,0
y1993,SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,SRB,3.7857,NA,0.2497,0,0.0812,0.0873,0,0.2306,0.2306,1.4114,0.6635,0,0,0,0.3768,0,0.4777,0.7528,0.7528,NA,0.0877,0,0,0,0,0.0148,0.0729,0,NA,0.7257,0.1624,0,0.0856,0.0856,NA,0.4777,NA,NA,0.255,0.255,0,0.17,0,0,0,0,0.085,0,0.085,0,0,0,0.085,NA,1.209,284.5354,0,105.5701,0,20,20,0,0,0.7572,0.8951,1.2927,83.1297,0,0,16.8703,0,16412,172,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0.2497,0
y1993,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,STP,0.0053,NA,0.0039,0.0019,0,0.001,0,0,0,0.0014,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029,0.0029,0.0019,NA,NA,NA,NA,NA,NA,0.0039,0.0039,NA,0.0029,0,0.0019,NA,0.0019,0,NA,NA,0,NA,NA,0.001,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039,0
y1993,SUR,0.1598,NA,0.092,0.0707,0,0.0026,0.0168,0,0,0.0335,0,0,NA,NA,0,0,0,0.0343,0.0328,NA,0.0664,0.0664,0.0645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875,0.0875,0.0642,NA,0.0018,0.0684,0.0624,NA,0,0,NA,0.0149,NA,NA,0.0025,NA,0,0,NA,NA,0,0,NA,8.4166,NA,NA,NA,13.3797,NA,100,NA,NA,NA,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092,0
y1993,SVK,5.2555,5.0754,0.2393,0.1888,0,0.001,0.033,2.2777,2.2777,0.9451,1.1898,0.1471,0.1471,0,0.9688,0,0.5993,0.0042,0.0041,1e-04,0.4834,0.1649,0.1484,0.1364,0.1364,0.1369,0.0418,0.0034,0,0,0,0,0,0,0,0,0,0,0.234,0.234,0.163,0,0.016,0.187,0.147,0,0,0,0,0.03,0,0,0.001,0,3.306,2844.5395,170.3385,0,0,25.093,0,5.7104,2.7675,7.7027,0.681,4.0641,8.6381,34.1205,28.214,28.3209,0.7065,10990,1592,0,0,0,0,0,0,0,0,0,0,0,0,0.2393,0.1471
y1993,SVN,1.4558,NA,0.5488,0.4803,0.0334,0.0021,0.033,0.1624,0.1623,0.3271,0.0772,0,NA,0,0.0772,0,0.1603,0.18,0.18,NA,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0.538,0.538,0,0,0,0.472,0,NA,0.034,NA,NA,0.03,NA,0,0.002,NA,0.321,189.7822,0,0,0,6.713,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,3804,0,1e-04,NA,0,0,NA,NA,NA,NA,NA,0.1316,NA,NA,0.5488,0
y1993,SWE,13.1507,12.7558,3.0009,2.6749,0.2986,0.002,0.0253,0.1421,0.1153,5.9002,0.0116,0.0102,0.0102,0,0,0,3.1259,0.97,0.97,0,0.8178,0.3599,0.336,0.0154,0.0154,0.1142,0.0109,0.3174,0,0.005,0.005,0,0,0,0,0,0,0,2.976,2.976,0.357,0.005,0,2.651,0.333,0,0.3,0.024,0.005,0.023,0,0,0.002,0,0,131.1248,17.5664,0,0,130.698,0,2.5323,2.1835,1.0169,0.3977,2.3561,1.3357,44.0059,1.8888,13.9647,38.8049,68607,1328,0.0268,0,0,0,0,0,0,0,0,32.8158,NA,0,3.0009,0.0102
y1993,SWZ,0.1674,NA,0.0135,0,0,0.0072,0.0062,0,0,0.0236,0,0,NA,NA,0,0,0,0.1303,0.1303,NA,0.0095,NA,NA,NA,NA,0.0095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127,0.0127,NA,NA,0,0,NA,NA,0,NA,NA,0.0056,NA,NA,0.0071,NA,0,0,NA,NA,0,0,NA,NA,NA,19.3747,NA,1.4317,NA,NA,NA,100,NA,274.1706,109.9706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135,0
y1993,SXM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,SYC,0.0115,NA,0.0036,0,0,0.0031,5e-04,0,0,0.0079,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0035,0.0035,NA,NA,0,0,NA,NA,0,NA,NA,5e-04,NA,NA,0.003,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036,0
y1993,SYR,2.9883,NA,2.4811,0.8377,1.0764,0.2416,0.3254,0.0752,0.0752,0.43,0,0,NA,NA,0,0,0,0.002,0.0012,NA,0.3082,0.3082,0.3082,NA,NA,NA,NA,NA,NA,1.1524,1.0764,NA,0.0752,0.0752,NA,NA,7e-04,NA,2.45,2.45,0.298,1.121,0,0.81,0.298,NA,1.121,NA,1.121,0.288,NA,NA,0.231,NA,0,92.8581,NA,92.8581,0,0,NA,3.3871,NA,NA,NA,3.866,NA,100,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4811,0
y1993,TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,TCD,0.6495,NA,0,0,0,0,0,0,0,0.0024,0,0,NA,NA,0,0,0,0.6471,0.4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
y1993,TGO,0.7394,NA,0.0074,0,0,0.0063,0.0011,0,0,0.0171,0,0,NA,NA,0,0,0,0.7149,0.5185,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.007,NA,NA,0,0,NA,NA,0,NA,NA,0.001,NA,NA,0.006,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,0
y1993,THA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.9159,NA,NA,NA,NA,NA,NA,NA,5.9183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7264,0
y1993,TJK,1.4362,NA,0,0,0,0,0,0.6145,0.6145,0.5336,0.1288,0.0564,0.0564,0,0.07,0,0.1593,0,0,NA,0.3868,NA,NA,NA,NA,0.3868,0,NA,NA,0.9026,0,NA,0.6145,0.6145,0.1288,0.1593,NA,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0.2,758.4077,NA,758.4077,0,6.671,6.671,NA,NA,31.2948,0,14.159,0,NA,NA,100,NA,6205,4498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0564
y1993,TKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,TKM,4.1766,NA,1.5925,0.2941,0.7968,0,0.2791,2.2023,2.2023,0.3218,0.0599,0.0599,0.0599,NA,0,0,0,0,0,NA,0.1668,NA,NA,NA,NA,0.1668,NA,NA,NA,1.8263,1.5925,0.2941,0.1739,0.1739,0.0599,0,NA,NA,1.61,1.61,NA,1.61,0,0.289,NA,0.289,0.834,NA,0.834,0.254,NA,0.254,0,NA,0,2717.4395,NA,214.5284,0,0,0,NA,NA,26.9231,NA,3.0735,NA,NA,NA,100,NA,3742,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5925,0.0599
y1993,TLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,TON,0.004,NA,0.0017,0,0,6e-04,0.0011,0,0,0.0023,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016,0.0016,NA,NA,0,0,NA,NA,0,NA,NA,0.001,NA,NA,6e-04,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017,0
y1993,TTO,0.209,NA,0.0833,0.0228,0,0.0052,0.0554,0,0,0.1105,0,0,NA,NA,0,0,0,0.0151,0.0137,NA,0.0083,0.0083,0.0083,NA,NA,NA,NA,NA,NA,0.0041,0.0041,0.0041,NA,NA,NA,NA,NA,NA,0.076,0.076,0.008,0.004,0,0.022,0.008,0.004,0,NA,0,0.049,NA,NA,0.005,NA,0,0,NA,NA,0,0,NA,0.5834,NA,NA,NA,0.227,NA,100,NA,NA,NA,1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833,0
y1993,TUN,1.7999,NA,0.9332,0.4209,0.0355,0.1695,0.3073,0.0842,0.0842,0.2267,0,0,NA,NA,0,0,0,0.5558,0.4741,NA,0.2866,0.2641,0.2286,0,0,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878,0.878,0.258,NA,0,0.407,0.221,NA,0.037,0.037,NA,0.272,NA,NA,0.162,0,0,97.1941,0,NA,0,0,NA,7.3954,0,4.4894,NA,6.8481,NA,92.1387,0,7.8613,NA,2636,262,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0.9332,0
y1993,TUR,19.4443,NA,6.02,2.3992,1.2009,0.1575,2.2624,0.45,0.4446,2.1103,3.2853,0.9784,0.7614,0.043,2.1272,0,0.4681,7.1106,7.1106,0,2.4843,2.3992,2.3992,0,0,0.0851,0,0,0,0,0,0,0,0,0,0,0,0,5.668,5.668,2.285,0,0,2.285,2.285,0,1.21,0,0,2.02,0,0,0.153,0,7.18,540,0,0,0,0,0,9.2355,0,1.6696,0,5.2335,0,96.5763,0,3.4237,NA,24538,989,0.0055,0,0,0,0,0,0,0,0,6.6842,0,0,6.02,0.9784
y1993,TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,TWN,NA,NA,NA,NA,NA,NA,NA,0.6064,NA,3.8281,NA,NA,NA,NA,NA,NA,NA,0.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6859,0.0018
y1993,TZA,6.3977,NA,0.08,0,0,0.0732,0.0068,0,0,0.0883,0,0,NA,NA,0,0,0,6.2294,5.8814,NA,0.1423,0,0,NA,NA,0.0054,NA,0.1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076,0.076,0,NA,0,0,0,NA,0,NA,NA,0.006,NA,NA,0.07,0,0,0,NA,NA,0,0,NA,0,NA,4.3841,NA,1.8647,NA,0,NA,3.8086,96.1914,1027,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0
y1993,UGA,4.7537,NA,0.0116,0,0,0.0073,0,0,0,0.0346,0,0,NA,NA,0,0,0,4.7075,3.5828,NA,0.0043,0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,0.011,0.004,NA,0.004,0,NA,NA,0,NA,NA,0,NA,NA,0.007,NA,0,0,NA,NA,0,0,NA,1.6162,NA,NA,NA,0.0758,NA,100,NA,NA,NA,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116,0
y1993,UKR,38.9614,NA,3.1796,1.7521,0,0.0072,1.4096,12.3127,12.3127,5.6817,6.5868,1.6036,1.6036,0,0.7565,0.697,10.9505,0.2501,0.241,0,3.6704,1.7521,1.7521,0,0,1.4983,0.42,0,NA,0.7672,0.0107,0,0,0,0.7565,NA,NA,NA,3.026,3.026,1.722,0.014,0,1.722,1.722,0,0,0,NA,1.283,0,NA,0.007,0,3.169,15193.2907,0,0,2.99,458.466,NA,5.9396,0,9.1604,0.6609,3.2418,11.4426,47.7363,0,40.8211,0,66066,17422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1796,1.6036
y1993,UMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,URY,0.9466,NA,0.3718,0.1995,0.035,0.0426,0.0847,0.0086,0,0.2605,0,0,NA,NA,0,0,0,0.3057,0.305,NA,0.1603,0.1603,0.1504,NA,NA,0,NA,0,NA,0.0048,0.0041,0.0041,NA,NA,NA,NA,8e-04,NA,0.357,0.357,0.156,0.004,0.009,0.195,0.147,0.004,0.036,0,NA,0.076,0,NA,0.041,0,0,0,NA,NA,0,0,NA,10.5384,NA,0,NA,7.2763,NA,100,NA,0,0,3029,0,0.0086,NA,NA,NA,NA,NA,NA,NA,NA,10.5789,NA,NA,0.3718,0
y1993,USA,423.8405,406.3807,60.8857,43.433,4.2479,2.2868,8.4987,182.1278,182.1278,161.7178,2.9862,2.2702,2.2702,0.6578,0.0583,0,1.9498,14.1731,14.1731,0,14.9193,14.9193,10.6909,0,0,0,0,0,0,0.371,0,0,0,0,0,0.371,0,0,59.08,59.08,14.376,0,2.261,42.686,10.507,0,4.424,0,0,7.523,1.52,0,2.186,0.088,1.625,221553.2958,0,0,0,66.099,0,1.9362,0,NA,0,1.1314,0,100,0,NA,0,1880440,0,0,0,0,0,0,0,0,0,0,0,NA,0,60.8857,2.2702
y1993,UZB,27.6824,NA,2.8554,2.7808,0,0,0,20.4215,20.4215,1.723,0.5836,0.3053,0.3053,NA,0.2783,0,2.095,0.0038,0.0038,NA,0.986,0.0746,0,0,0,0.9113,0,NA,NA,25.8809,2.7808,2.7808,20.4215,20.4215,0.5836,2.095,NA,NA,2.804,2.804,0.071,2.733,0.071,2.733,0,2.733,0,0,0,0,0,0,0,0,0.795,25199.3496,0,25199.3496,0,87.713,87.713,0.8276,0,25.4846,0,3.0566,0,7.5677,0,92.4323,NA,20035,10597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8554,0.3053
y1993,VAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,VCT,0.008,NA,0.0032,0,0,0.001,0.0022,0,0,0.0047,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.003,NA,NA,0,0,NA,NA,0,NA,NA,0.002,NA,NA,0.001,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032,0
y1993,VEN,4.5525,NA,1.3385,0.0421,0.1468,0.0834,1.0662,0.5869,0.5869,2.336,0,0,NA,NA,0,0,0,0.2911,0.2838,NA,0.104,0.104,0.0032,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.163,1.163,0.099,0,0,0.039,0.003,0,0.142,0.072,0,0.906,0,NA,0.076,0.024,0,615.1673,NA,NA,0,0,NA,0.4933,NA,0,NA,0.3544,NA,100,NA,0,NA,27163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3385,0
y1993,VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1993,VNM,NA,NA,NA,NA,NA,NA,NA,0,NA,0.375,NA,NA,NA,NA,NA,NA,NA,9.7561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6795,0.5208
y1993,VUT,0.0079,NA,0.001,0,0,0.001,0,0,0,0.0013,0,0,NA,NA,0,0,0,0.0056,0.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0.001,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0.001,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0
y1993,WLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
